1224	6977	1540	153	1433	8	10	410	381	128	110	239	235	51	18	42	288	237	3	247	121	1	41	237	127	17	24	86	146	1	233	31	116	8	7	23	2	17	0	28	11	47	42	17	25	10	30	33	10	10	1	15	20	1	7	20	34	10	16	21	19	17	30	1	12	16	2	15	9	21	4	2	4	1	7	1	2	41	13	11	42	16	4	7	7	1	0	1	2	6	5	44	2	5	2	10	12	0	15	6	4	5	7	1	13	1	4	3	7	8	16	5	0	7	1	11	1	1	31	5	1	14	3	3	0	0	0	1	3	2	1	4	3	8	0	1	2	6	7	2	9	5	0	5	6	0	3	0	0	2	1	0	0	1	1	1	1	2	0	1	4	1	1	1	0	0	2	0	0	0	2	1
311	1757	418	36	412	2	5	105	90	32	25	56	47	12	6	13	68	72	0	65	21	0	18	60	27	10	6	25	36	1	54	6	30	4	0	6	0	5	0	4	6	20	8	4	9	3	6	10	5	3	0	5	3	0	2	2	9	4	5	1	1	3	5	0	6	4	2	7	0	4	5	0	1	0	2	1	4	7	1	1	10	8	1	2	0	0	0	0	2	2	0	11	5	1	1	0	4	0	10	2	1	4	0	0	4	0	1	0	4	1	1	0	0	4	0	3	0	0	9	1	0	3	0	0	0	0	0	2	2	0	1	1	1	3	0	0	0	0	1	1	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	2	1	1	0	0	0	2	1	2	0	0	0
194	1129	266	24	222	1	2	67	59	16	20	40	34	18	5	12	48	57	0	40	19	0	10	46	23	3	1	20	23	1	42	5	14	0	0	1	0	1	0	4	0	16	4	2	4	2	12	6	2	0	1	3	4	0	0	3	5	0	6	2	1	2	2	0	2	1	1	3	0	3	0	1	0	0	1	0	1	5	1	3	4	2	0	1	0	0	0	0	0	0	3	7	0	1	0	1	1	0	4	0	1	3	1	0	3	0	1	0	1	2	0	2	0	0	1	1	0	0	6	1	0	4	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	3	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	1	2	0	0	0	1	0	0	2
247	1266	280	25	235	0	2	78	68	18	27	37	26	7	4	7	63	54	0	39	11	1	12	37	24	4	7	14	29	0	36	8	17	2	2	2	1	4	0	6	4	12	3	6	4	1	5	4	4	1	0	4	9	0	2	0	4	0	2	3	1	4	5	1	1	2	1	5	1	3	4	0	1	0	1	0	1	6	1	1	4	2	2	1	1	1	0	0	1	0	0	13	1	0	0	2	1	1	3	0	2	3	0	0	3	0	2	2	3	1	0	2	0	2	0	0	0	0	2	2	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	1	1	1	0	1	0	0	0	0	0	0	0
44	262	70	7	49	3	1	18	16	2	5	7	10	2	1	2	12	11	0	9	2	0	3	11	2	0	1	3	8	0	14	1	2	0	0	0	0	2	1	0	2	2	1	2	1	1	2	1	2	1	0	2	0	0	0	1	2	1	1	1	0	2	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	2	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
228	1222	253	26	252	4	4	79	66	21	21	36	42	9	4	8	51	42	2	33	20	0	7	31	15	4	2	12	31	0	41	2	18	3	0	3	0	0	0	3	2	3	4	6	9	0	4	10	3	0	1	2	1	0	1	1	5	3	5	5	2	5	5	3	1	3	0	2	0	5	3	0	0	0	2	0	2	7	2	1	2	1	0	1	2	0	0	0	0	2	2	15	0	1	1	1	2	0	6	0	1	1	0	0	1	0	1	3	2	0	2	3	0	0	0	4	1	0	4	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	2	0	1	0	0	0
144	747	181	13	173	3	5	48	28	11	11	26	24	7	0	0	30	29	0	18	10	0	8	18	23	0	4	12	14	0	15	2	14	0	0	2	0	3	0	3	1	9	1	4	3	2	0	3	2	3	0	0	2	0	0	0	6	0	3	4	1	2	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	2	5	0	6	1	0	0	1	0	0	0	0	1	0	3	0	0	1	2	3	0	1	0	0	3	1	1	0	0	0	0	2	0	1	2	0	1	0	2	0	0	4	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
890	4802	1130	76	996	5	10	272	231	104	69	154	139	39	19	31	224	181	1	161	67	3	35	154	78	20	18	50	108	0	146	27	63	9	1	12	0	14	2	19	10	37	21	16	32	10	16	24	14	11	0	8	17	1	4	8	29	13	9	18	11	14	13	1	8	18	1	9	3	6	7	0	2	3	11	1	1	16	7	10	22	6	4	5	6	2	0	0	1	4	3	37	6	2	10	5	12	0	15	6	0	12	2	1	10	1	4	12	8	5	8	3	0	7	0	5	1	0	17	2	1	5	4	5	0	0	0	0	2	2	1	4	1	5	0	0	0	4	7	5	5	1	0	3	1	0	0	0	0	1	1	0	1	2	0	0	2	6	0	0	8	2	3	3	0	0	6	1	0	0	0	1
61	294	70	13	66	0	3	16	16	6	7	7	9	2	0	1	20	6	1	7	6	0	5	14	5	1	0	4	7	0	9	3	8	2	0	1	0	0	0	1	0	1	2	2	3	0	2	1	2	1	0	1	1	0	0	1	1	1	0	0	0	1	2	0	2	0	0	0	1	1	2	0	0	0	0	1	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	3	0	2	0	1	0	0	1	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0
6	28	5	1	2	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	67	11	1	15	0	0	3	5	1	0	0	4	0	2	0	3	5	0	3	1	0	1	3	1	0	0	1	0	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	55	17	2	6	0	0	0	5	2	0	3	1	0	0	0	2	4	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	440	76	6	93	1	0	22	21	6	3	11	10	3	2	4	25	11	0	16	7	0	1	14	9	2	3	3	6	0	9	3	11	2	0	1	0	1	0	3	0	6	0	4	2	1	0	3	1	0	0	0	1	0	0	0	3	1	4	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	2	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9	47	12	1	8	0	0	4	5	0	0	1	3	1	0	1	3	1	0	4	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	108	16	3	17	0	1	2	3	2	2	8	5	0	2	1	6	1	0	2	0	0	2	5	1	0	0	1	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182	918	194	21	183	2	3	57	47	16	17	34	38	3	4	4	44	23	0	40	14	1	3	30	15	1	0	11	20	0	30	5	13	3	0	1	0	3	0	3	0	6	6	2	6	1	4	10	1	2	0	3	0	0	1	0	4	0	1	4	2	1	6	0	3	2	1	2	0	3	2	0	2	0	2	0	0	3	3	0	3	1	0	2	0	0	0	0	0	0	0	3	0	0	2	1	4	0	0	0	0	2	1	0	3	0	0	1	3	0	0	0	0	2	0	0	0	0	4	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0
127	690	158	10	159	3	2	36	42	15	8	23	14	7	3	7	26	24	2	30	11	0	10	27	11	4	1	8	13	0	23	1	16	2	0	2	1	2	0	2	0	10	4	0	2	1	5	4	0	1	0	5	1	0	0	2	4	0	3	2	0	5	4	1	0	5	2	1	0	2	1	0	0	0	1	0	1	2	5	1	4	2	2	0	0	0	0	0	0	1	1	3	0	0	0	0	1	0	3	1	0	2	0	0	3	0	2	0	0	0	2	2	0	0	0	1	0	0	3	0	1	1	1	1	0	0	0	0	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	2	0	0	0	0
13	82	16	1	14	0	0	5	5	3	1	5	0	2	0	0	4	7	0	2	2	0	1	5	2	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193	1044	267	18	193	2	6	50	58	28	14	37	29	5	6	7	42	37	0	32	18	0	4	42	22	4	3	13	26	0	40	2	13	2	0	8	0	2	0	6	1	8	4	0	9	6	4	5	6	0	0	2	1	0	3	3	11	0	1	0	3	3	3	0	3	0	0	0	3	3	1	0	0	0	2	2	1	4	4	0	3	3	0	1	0	1	0	0	0	1	4	10	2	2	0	2	2	0	2	1	0	2	0	1	3	0	0	3	1	0	1	2	0	1	0	1	0	0	3	2	0	3	1	1	0	0	0	0	0	2	0	2	0	3	0	0	0	2	4	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0
152	774	161	15	125	1	0	36	40	18	7	25	28	6	2	3	33	33	1	34	11	1	4	21	19	1	2	8	20	0	29	1	12	1	0	3	0	4	1	1	0	8	6	0	5	0	5	6	2	3	0	2	3	0	0	0	6	1	3	4	1	2	4	0	2	0	0	2	0	0	2	0	0	0	0	1	0	0	6	2	4	0	0	0	1	0	0	0	0	0	0	6	0	0	0	1	1	0	0	0	1	1	1	1	0	0	2	0	3	0	2	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	2	1	0	0	1	0	2	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
17	105	23	1	21	0	0	10	3	5	1	4	1	1	1	0	5	1	0	7	0	0	1	4	2	0	1	0	2	0	4	1	4	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	6	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	203	47	9	48	2	0	10	9	5	2	5	9	2	2	1	13	12	0	4	5	0	1	3	1	1	0	1	3	0	8	0	2	0	0	2	0	0	0	1	0	2	0	0	2	0	1	0	1	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	1	0	0	0	0	0	1	0	2	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9	98	29	2	15	1	0	6	4	1	2	1	1	1	1	0	6	4	0	1	1	0	1	3	0	0	0	1	3	0	3	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
34	133	29	3	23	0	1	8	7	2	3	2	4	0	0	1	12	6	0	4	2	0	1	7	1	0	0	2	3	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
100	538	125	13	106	1	1	30	30	11	10	14	15	3	3	3	25	19	0	18	17	1	8	17	9	1	1	5	14	0	18	2	8	0	1	2	0	5	0	1	1	7	4	1	2	3	3	2	3	0	0	0	0	0	0	3	5	1	1	3	0	1	1	1	2	0	0	0	1	3	0	0	0	0	1	0	2	2	5	2	2	1	0	1	1	1	0	1	0	0	2	4	0	0	0	3	1	1	2	0	1	1	1	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	4	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
69	381	68	7	67	0	1	25	17	7	4	14	14	4	1	4	14	10	0	13	3	0	2	13	7	2	3	5	7	0	11	0	4	1	0	3	0	0	0	1	0	5	0	1	2	0	1	4	1	0	0	0	2	0	0	2	2	2	0	2	0	1	0	0	1	2	0	2	0	1	1	0	0	0	0	0	0	3	3	0	0	0	0	0	1	0	0	0	0	0	0	4	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
