22	86	61	49	17	118	21	25	5	3	1	5	0	12	16	0	22	5	0	2	3	2	1	0	1	1	11	3	2	2	4	4	5	0	0	10	0	2	0	0	2	0	1	0	0	4	0	0	2	0	1	0	0	1	2	5	0	2	2	0	0	0	1	0	2	0	0	0	0	2	0	1	0	0	0	1	0	2	0	0	4	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
54	254	203	144	37	369	82	65	14	5	2	33	1	35	72	2	89	21	3	7	10	4	6	2	14	1	26	25	17	1	25	8	14	0	1	18	3	0	0	0	9	0	5	2	0	6	2	3	2	0	4	1	3	4	5	13	0	11	7	1	0	0	4	0	1	4	1	0	3	2	9	0	2	3	1	0	1	1	0	4	4	0	0	6	0	0	4	1	2	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	1	0	2	0	0	0	1	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0
521	2006	1759	1139	315	2715	646	451	87	51	23	205	11	203	531	32	620	156	16	68	37	7	34	16	88	3	197	197	117	43	168	48	126	0	8	186	31	19	4	0	73	10	30	15	5	42	13	14	12	0	40	2	20	43	52	79	1	46	49	4	6	0	22	1	25	15	5	10	9	21	45	4	13	18	3	1	8	8	6	22	66	3	4	40	1	3	19	4	1	9	2	12	6	14	2	0	6	4	6	0	9	1	0	9	0	2	2	1	0	2	8	0	3	0	1	0	6	0	0	1	12	4	0	0	0	2	6	15	1	0	14	5	0	6	3	0	5	3	1	0	9	4	1	0	12	4	0	3	2	1	1	1	1	1	0	0	6	0	3	0	5	2	2	0	3	1	3	0	13	10	4	1	1
103	396	350	263	72	616	129	83	18	12	0	45	4	53	116	4	129	38	3	12	14	5	7	4	14	0	53	41	20	4	34	10	29	0	2	53	4	15	1	0	16	4	6	2	2	13	1	2	0	0	8	0	3	5	10	19	0	9	6	1	1	0	3	0	1	1	3	5	1	8	5	3	2	2	1	0	1	3	0	11	17	0	0	14	0	1	2	1	0	1	2	2	0	3	1	0	2	1	1	1	1	0	0	3	1	0	2	1	0	1	4	1	1	0	1	0	2	1	0	1	3	0	1	1	0	0	2	7	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	1	0	2	1	0	0	0	1	0	2	0	0	0	0	0	0	0	3	0	0	1	0	1	0
187	617	524	366	90	970	214	142	28	21	11	62	3	68	151	10	199	58	11	31	20	1	13	6	25	2	80	71	33	10	64	17	40	0	3	64	11	12	2	0	15	5	10	4	2	17	4	5	2	0	8	1	10	12	17	19	0	12	19	1	2	0	10	0	7	5	4	8	1	8	15	1	8	4	5	0	6	5	2	8	22	1	1	14	0	3	4	2	2	3	1	1	3	4	1	1	1	1	1	0	1	2	0	3	0	2	0	1	1	0	5	0	1	0	1	0	1	0	0	0	1	0	0	2	0	1	1	8	1	0	7	1	1	2	4	0	1	4	0	1	1	3	0	1	2	0	0	0	1	0	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	7	3	1	2	1
60	209	169	144	30	289	94	43	11	6	7	19	3	31	46	1	63	11	2	8	8	2	7	0	8	0	23	19	10	3	7	6	18	0	1	22	2	5	0	0	9	3	2	1	0	7	2	1	5	0	3	0	3	3	2	13	0	3	2	2	0	0	1	0	0	2	1	1	0	1	3	0	0	0	1	0	1	0	0	4	5	0	0	4	0	1	3	0	0	3	0	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	1	0	0
32	120	105	55	17	172	42	26	9	4	0	13	0	16	35	2	35	5	4	4	3	0	1	0	2	1	11	13	8	1	8	2	5	0	0	13	4	3	0	0	5	0	0	0	0	3	2	1	0	0	3	0	2	2	3	3	0	2	1	0	1	0	0	0	0	1	0	1	0	1	2	0	1	0	0	0	0	2	0	1	2	0	0	2	0	0	2	2	0	0	0	2	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	49	39	25	15	75	12	14	2	1	1	7	0	4	13	0	18	3	0	1	0	1	1	0	0	0	6	5	5	1	2	3	0	0	1	5	0	2	0	0	2	1	0	2	0	1	0	0	0	0	0	0	1	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	2	1	0	0	2	0	1	2	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	268	212	140	40	353	74	51	10	13	6	30	2	21	64	3	71	26	7	3	5	0	5	4	9	1	28	17	12	5	25	8	11	0	1	27	4	5	0	0	9	1	2	2	2	8	4	1	1	0	10	0	0	4	6	4	0	4	6	1	0	0	1	0	3	6	0	0	1	2	7	0	1	3	2	1	0	2	1	6	12	1	0	6	0	1	4	3	0	3	0	1	0	1	0	0	0	1	2	0	1	0	0	2	1	2	0	0	0	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	3	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	4	1	0	0	0
36	130	114	81	14	182	45	32	3	1	3	16	1	27	39	1	36	8	2	2	3	0	3	2	6	0	15	9	5	0	10	3	4	0	0	10	3	2	0	0	3	1	1	1	1	1	0	0	1	0	2	0	1	4	1	4	0	3	1	2	0	0	0	0	2	0	0	0	0	3	2	0	3	0	0	0	0	0	0	2	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0
143	480	438	265	72	658	163	132	30	26	7	47	2	70	110	6	147	35	7	14	17	4	5	5	21	0	51	44	23	6	50	21	33	0	1	40	5	6	1	0	14	4	4	4	3	11	7	4	1	0	11	2	5	12	20	12	0	13	9	1	3	0	3	0	5	1	3	3	0	6	19	0	4	4	4	0	3	1	0	13	18	0	0	14	0	2	5	0	2	1	0	0	0	4	0	0	2	2	1	0	5	0	0	3	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	3	1	0	5	1	0	1	0	0	0	1	1	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	3	2	0	0
150	523	443	273	60	705	165	108	27	17	11	58	3	53	137	9	182	33	11	14	6	4	6	6	20	0	65	49	22	9	49	12	29	0	2	46	7	10	0	0	19	4	7	3	3	9	6	2	1	0	13	1	3	12	6	20	0	11	13	4	0	0	6	0	2	7	0	1	2	4	11	1	2	4	6	0	2	3	3	10	17	0	1	13	0	3	2	1	2	5	0	2	2	1	0	0	1	0	2	0	2	1	0	3	1	1	3	1	0	3	1	2	0	1	0	0	3	0	0	1	1	1	0	1	0	0	1	5	2	0	5	1	0	0	3	0	0	0	2	0	0	4	0	0	3	2	0	0	0	0	0	0	1	0	0	0	1	1	2	0	1	0	0	0	1	0	2	1	1	3	3	0	1
70	284	229	158	42	352	83	59	8	8	2	26	2	29	66	4	85	20	2	4	10	2	3	0	12	1	31	21	17	2	13	11	14	0	0	21	4	7	0	0	8	2	1	0	0	4	4	1	2	0	3	0	5	4	4	10	0	9	5	2	2	0	2	0	3	2	3	3	0	3	2	1	3	2	1	0	0	1	0	4	10	0	0	9	0	1	3	1	2	2	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	1	0	0	2	0	0	1	0	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	1	0	1	0	0	0	2	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0
147	495	427	296	77	688	159	120	24	17	8	45	5	66	142	4	138	40	7	14	16	5	10	3	22	0	61	48	29	4	46	15	43	0	0	52	5	10	0	0	23	2	11	6	1	10	2	0	5	0	9	3	4	9	10	18	0	15	12	2	1	0	7	0	4	3	1	4	4	4	11	0	2	11	0	0	2	1	0	5	28	1	1	12	0	0	3	2	1	3	0	0	1	3	0	1	2	2	0	0	3	1	0	1	0	1	0	0	0	1	3	0	1	0	0	0	2	1	0	1	1	1	0	0	0	0	0	7	1	0	5	1	0	0	3	1	1	0	1	0	1	0	1	0	2	0	0	2	0	0	2	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	3	0	3	3	3	0	1
243	833	702	472	169	1188	264	183	54	22	19	102	3	79	199	10	253	70	8	36	24	5	18	7	29	4	84	84	53	16	71	17	56	0	4	73	10	10	1	0	37	10	10	5	1	19	5	4	3	0	19	0	17	15	13	32	0	21	18	1	4	0	7	0	12	6	2	2	4	9	16	1	4	7	5	1	3	2	2	8	36	1	0	22	0	1	10	2	3	8	1	3	1	3	0	0	0	0	4	0	8	0	0	2	1	0	1	1	3	2	4	0	0	0	1	0	2	0	1	2	2	0	0	0	1	0	1	9	0	0	3	0	0	1	2	0	1	3	1	0	4	2	0	0	3	1	0	2	0	1	0	0	1	2	0	0	3	0	4	0	2	0	0	0	0	0	1	0	0	3	3	0	1
118	329	297	187	50	450	95	68	22	11	4	35	4	49	81	4	114	26	4	11	2	0	3	5	10	0	45	31	17	7	35	9	21	0	2	33	3	5	0	0	12	3	4	4	1	5	2	4	4	0	6	0	5	2	8	6	0	10	10	1	0	0	2	0	7	3	1	1	2	3	5	2	5	1	1	0	0	4	2	1	10	0	0	8	0	1	1	2	0	2	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	1	5	0	0	2	0	0	1	0	0	0	1	0	0	1	2	0	1	2	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	2	0	1	0	3	0	0	0	1	0	0
45	165	127	75	27	214	50	31	9	5	2	13	1	23	41	3	48	18	3	5	5	1	2	0	4	0	17	10	7	3	12	5	11	0	0	16	1	0	0	0	7	5	1	2	0	4	1	5	0	0	5	1	3	1	4	6	0	4	4	0	0	0	2	0	2	1	0	0	0	0	3	0	1	2	1	0	1	0	0	0	5	0	0	3	0	2	0	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
91	255	265	141	35	435	88	62	8	5	6	37	2	34	70	2	93	12	2	14	4	1	4	1	11	0	32	24	17	1	25	6	18	0	1	18	2	2	1	0	15	2	6	4	0	5	3	0	1	1	3	2	3	3	5	13	0	4	8	0	0	0	3	0	3	0	0	1	2	3	9	0	3	1	1	1	0	2	2	5	12	0	1	7	0	0	1	1	0	0	1	2	0	2	0	1	1	0	4	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	1	0	0	2	1	0	0	0	2	0	0	2	1	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0
217	857	705	497	137	1243	283	204	38	30	14	72	7	98	210	13	268	55	10	36	14	4	15	5	33	3	90	69	39	8	65	25	62	0	3	94	8	11	2	0	41	10	15	9	4	17	7	3	5	0	19	1	11	22	24	35	1	12	19	5	1	0	8	0	11	8	2	3	9	7	16	2	4	8	4	1	3	3	1	8	27	2	1	23	0	3	16	5	0	2	0	9	3	7	1	0	3	2	0	1	4	5	0	2	0	2	1	1	1	0	2	0	0	1	1	0	6	0	0	1	1	2	0	1	1	0	2	10	1	0	9	1	0	3	2	0	1	0	2	0	4	2	0	0	4	3	0	1	0	0	1	0	0	1	0	0	4	0	2	0	0	0	1	0	1	0	2	1	1	3	3	1	0
9	28	24	13	4	46	11	8	1	1	1	2	1	1	5	0	12	2	0	2	1	0	1	1	1	0	3	5	1	1	2	0	1	0	1	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	45	37	24	7	67	5	11	4	0	1	5	1	8	15	0	18	5	0	1	0	0	0	0	2	1	1	6	5	1	4	1	3	0	0	3	0	0	0	0	3	1	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	2	2	1	0	0	0	0	1	1	1	0	0	1	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
82	312	238	177	38	398	81	71	15	6	3	34	2	40	92	5	91	20	5	9	7	0	2	1	16	0	30	20	15	3	34	5	27	0	3	26	4	3	0	0	22	6	6	2	1	7	3	2	1	0	6	2	6	10	8	8	0	7	8	1	0	0	3	0	6	1	1	1	1	2	6	1	1	4	0	0	1	2	2	4	9	0	0	2	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	2	0	1	1	0	0	3	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	1	3	1	0	0
53	210	203	117	23	349	71	52	13	8	4	27	1	24	49	7	69	12	2	11	5	0	3	0	13	1	31	27	11	1	20	7	18	1	0	24	3	3	1	0	8	2	2	1	0	7	2	5	2	0	3	0	6	4	9	7	0	1	5	0	1	0	3	0	3	0	0	1	2	1	5	0	2	2	0	0	0	0	1	2	8	0	0	2	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	4	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	4	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
10	23	27	14	3	41	12	3	0	1	1	2	0	4	4	0	9	2	0	1	1	0	2	0	0	0	4	2	2	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	147	110	64	19	205	44	27	3	2	4	14	1	13	24	1	48	9	3	3	3	0	3	1	7	0	16	11	3	3	12	3	6	0	2	13	1	1	0	0	2	1	0	2	0	5	0	2	0	0	2	1	1	9	2	3	0	2	3	0	0	0	1	0	2	1	0	1	0	1	1	0	2	1	0	0	0	1	0	4	2	0	0	3	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
34	97	110	78	23	188	41	33	3	6	2	14	1	20	38	2	36	9	4	3	1	0	0	1	8	0	17	17	4	4	12	3	17	0	1	9	1	2	1	0	2	0	2	1	1	1	0	0	1	0	1	0	0	3	3	3	0	4	2	0	0	0	1	0	0	0	0	0	1	2	1	0	2	0	0	1	0	0	0	1	10	0	0	6	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	5	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
60	239	183	131	33	307	70	49	13	10	3	24	0	27	54	3	83	28	2	5	3	5	3	1	9	1	20	22	12	4	22	4	20	0	0	24	2	1	0	0	9	2	8	2	2	7	2	1	0	0	5	0	4	4	6	5	0	5	2	1	0	0	2	0	2	1	0	2	0	2	7	1	2	3	1	0	1	1	0	7	9	0	1	7	0	0	2	1	0	1	0	0	1	1	0	0	0	1	2	0	2	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0
90	309	264	176	52	404	92	67	19	6	8	19	1	33	98	3	88	27	1	7	7	2	4	3	4	0	29	29	19	3	28	6	20	0	1	29	2	10	0	0	14	4	4	4	1	5	0	2	1	0	7	1	2	6	4	13	0	10	7	2	0	0	1	0	5	0	0	3	0	3	9	0	2	4	0	1	1	1	0	1	17	0	1	7	0	1	4	0	1	1	0	1	0	0	0	0	0	0	3	0	1	0	0	1	0	1	0	0	0	0	2	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	2	4	1	0	2	0	0	4	2	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0
12	38	29	23	5	52	7	2	2	0	0	4	0	3	7	0	11	1	1	1	0	0	1	1	4	0	3	3	3	0	3	1	2	0	0	4	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	50	31	34	7	74	15	12	3	3	0	8	0	8	13	0	19	3	0	0	0	1	0	0	2	0	4	3	1	1	6	3	7	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	2	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
